clip,frame,source,orig_x,orig_y,orig_w,orig_h,orig_cx,orig_cy,x,y,w,h,confidence,notes,track_id,rank,verified_score,selected,learned_score
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,261,e271_gapfix_top1_dark_candidate_v1,136.0,169.0,34.0,34.0,153.0,186.0,68.0,84.5,17.0,17.0,high,e271 reel gap 25-36; top1 dark candidate visually on large visible drone; dark_response=122.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,262,e271_gapfix_top1_dark_candidate_v1,147.0,161.0,34.0,34.0,164.0,178.0,73.5,80.5,17.0,17.0,high,e271 reel gap 25-36; top1 dark candidate visually on large visible drone; dark_response=119.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,263,e271_gapfix_top1_dark_candidate_v1,147.0,161.0,34.0,34.0,164.0,178.0,73.5,80.5,17.0,17.0,high,e271 reel gap 25-36; top1 dark candidate visually on large visible drone; dark_response=119.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,264,e271_gapfix_top1_dark_candidate_v1,146.0,162.0,34.0,34.0,163.0,179.0,73.0,81.0,17.0,17.0,high,e271 reel gap 25-36; top1 dark candidate visually on large visible drone; dark_response=122.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,265,e271_gapfix_top1_dark_candidate_v1,146.0,163.0,34.0,34.0,163.0,180.0,73.0,81.5,17.0,17.0,high,e271 reel gap 25-36; top1 dark candidate visually on large visible drone; dark_response=118.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,266,e271_gapfix_top1_dark_candidate_v1,146.0,163.0,34.0,34.0,163.0,180.0,73.0,81.5,17.0,17.0,high,e271 reel gap 25-36; top1 dark candidate visually on large visible drone; dark_response=118.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,267,e271_gapfix_top1_dark_candidate_v1,145.0,166.0,34.0,34.0,162.0,183.0,72.5,83.0,17.0,17.0,high,e271 reel gap 25-36; top1 dark candidate visually on large visible drone; dark_response=120.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,268,e271_gapfix_top1_dark_candidate_v1,145.0,166.0,34.0,34.0,162.0,183.0,72.5,83.0,17.0,17.0,high,e271 reel gap 25-36; top1 dark candidate visually on large visible drone; dark_response=120.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,269,e271_gapfix_top1_dark_candidate_v1,145.0,166.0,34.0,34.0,162.0,183.0,72.5,83.0,17.0,17.0,high,e271 reel gap 25-36; top1 dark candidate visually on large visible drone; dark_response=122.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,270,e271_gapfix_top1_dark_candidate_v1,145.0,167.0,34.0,34.0,162.0,184.0,72.5,83.5,17.0,17.0,high,e271 reel gap 25-36; top1 dark candidate visually on large visible drone; dark_response=119.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,271,e271_gapfix_top1_dark_candidate_v1,145.0,167.0,34.0,34.0,162.0,184.0,72.5,83.5,17.0,17.0,high,e271 reel gap 25-36; top1 dark candidate visually on large visible drone; dark_response=119.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,272,e271_gapfix_top1_dark_candidate_v1,144.0,171.0,34.0,34.0,161.0,188.0,72.0,85.5,17.0,17.0,high,e271 reel gap 25-36; top1 dark candidate visually on large visible drone; dark_response=116.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,273,e271_gapfix_top1_dark_candidate_v1,144.0,171.0,34.0,34.0,161.0,188.0,72.0,85.5,17.0,17.0,high,e271 reel gap 25-36; top1 dark candidate visually on large visible drone; dark_response=116.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,274,e271_gapfix_top1_dark_candidate_v1,144.0,171.0,34.0,34.0,161.0,188.0,72.0,85.5,17.0,17.0,high,e271 reel gap 25-36; top1 dark candidate visually on large visible drone; dark_response=112.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,275,e271_gapfix_top1_dark_candidate_v1,147.0,176.0,28.0,28.0,161.0,190.0,73.5,88.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=107.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,276,e271_gapfix_top1_dark_candidate_v1,147.0,176.0,28.0,28.0,161.0,190.0,73.5,88.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=107.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,277,e271_gapfix_top1_dark_candidate_v1,146.0,180.0,28.0,28.0,160.0,194.0,73.0,90.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=104.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,278,e271_gapfix_top1_dark_candidate_v1,146.0,180.0,28.0,28.0,160.0,194.0,73.0,90.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=104.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,279,e271_gapfix_top1_dark_candidate_v1,146.0,180.0,28.0,28.0,160.0,194.0,73.0,90.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=99.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,280,e271_gapfix_top1_dark_candidate_v1,146.0,183.0,28.0,28.0,160.0,197.0,73.0,91.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=91.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,281,e271_gapfix_top1_dark_candidate_v1,146.0,183.0,28.0,28.0,160.0,197.0,73.0,91.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=91.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,282,e271_gapfix_top1_dark_candidate_v1,146.0,185.0,28.0,28.0,160.0,199.0,73.0,92.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=79.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,283,e271_gapfix_top1_dark_candidate_v1,146.0,185.0,28.0,28.0,160.0,199.0,73.0,92.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=79.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,284,e271_gapfix_top1_dark_candidate_v1,146.0,188.0,28.0,28.0,160.0,202.0,73.0,94.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=69.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,285,e271_gapfix_top1_dark_candidate_v1,146.0,190.0,28.0,28.0,160.0,204.0,73.0,95.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=60.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,286,e271_gapfix_top1_dark_candidate_v1,146.0,190.0,28.0,28.0,160.0,204.0,73.0,95.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=60.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,287,e271_gapfix_top1_dark_candidate_v1,230.0,243.0,28.0,28.0,244.0,257.0,115.0,121.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=59.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,288,e271_gapfix_top1_dark_candidate_v1,230.0,243.0,28.0,28.0,244.0,257.0,115.0,121.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=59.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,289,e271_gapfix_top1_dark_candidate_v1,233.0,245.0,28.0,28.0,247.0,259.0,116.5,122.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=62.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,290,e271_gapfix_top1_dark_candidate_v1,237.0,247.0,28.0,28.0,251.0,261.0,118.5,123.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=61.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,291,e271_gapfix_top1_dark_candidate_v1,237.0,247.0,28.0,28.0,251.0,261.0,118.5,123.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=61.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,292,e271_gapfix_top1_dark_candidate_v1,240.0,250.0,28.0,28.0,254.0,264.0,120.0,125.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=63.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,293,e271_gapfix_top1_dark_candidate_v1,240.0,250.0,28.0,28.0,254.0,264.0,120.0,125.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=63.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,294,e271_gapfix_top1_dark_candidate_v1,241.0,252.0,28.0,28.0,255.0,266.0,120.5,126.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=67.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,295,e271_gapfix_top1_dark_candidate_v1,241.0,255.0,28.0,28.0,255.0,269.0,120.5,127.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=63.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,296,e271_gapfix_top1_dark_candidate_v1,241.0,255.0,28.0,28.0,255.0,269.0,120.5,127.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=63.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,297,e271_gapfix_top1_dark_candidate_v1,145.0,213.0,28.0,28.0,159.0,227.0,72.5,106.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=60.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,298,e271_gapfix_top1_dark_candidate_v1,145.0,213.0,28.0,28.0,159.0,227.0,72.5,106.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=60.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,299,e271_gapfix_top1_dark_candidate_v1,145.0,216.0,28.0,28.0,159.0,230.0,72.5,108.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=59.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,300,e271_gapfix_top1_dark_candidate_v1,145.0,218.0,28.0,28.0,159.0,232.0,72.5,109.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=58.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,301,e271_gapfix_top1_dark_candidate_v1,145.0,218.0,28.0,28.0,159.0,232.0,72.5,109.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=58.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,302,e271_gapfix_top1_dark_candidate_v1,145.0,221.0,28.0,28.0,159.0,235.0,72.5,110.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=59.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,303,e271_gapfix_top1_dark_candidate_v1,145.0,221.0,28.0,28.0,159.0,235.0,72.5,110.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=59.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,304,e271_gapfix_top1_dark_candidate_v1,144.0,224.0,28.0,28.0,158.0,238.0,72.0,112.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=61.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,305,e271_gapfix_top1_dark_candidate_v1,144.0,224.0,28.0,28.0,158.0,238.0,72.0,112.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=64.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,306,e271_gapfix_top1_dark_candidate_v1,144.0,224.0,28.0,28.0,158.0,238.0,72.0,112.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=64.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,307,e271_gapfix_top1_dark_candidate_v1,144.0,228.0,28.0,28.0,158.0,242.0,72.0,114.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=65.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,308,e271_gapfix_top1_dark_candidate_v1,144.0,228.0,28.0,28.0,158.0,242.0,72.0,114.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=65.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,309,e271_gapfix_top1_dark_candidate_v1,143.0,228.0,28.0,28.0,157.0,242.0,71.5,114.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=67.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,310,e271_gapfix_top1_dark_candidate_v1,143.0,231.0,28.0,28.0,157.0,245.0,71.5,115.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=68.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,311,e271_gapfix_top1_dark_candidate_v1,143.0,231.0,28.0,28.0,157.0,245.0,71.5,115.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=68.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,312,e271_gapfix_top1_dark_candidate_v1,194.0,220.0,28.0,28.0,208.0,234.0,97.0,110.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=66.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,313,e271_gapfix_top1_dark_candidate_v1,194.0,220.0,28.0,28.0,208.0,234.0,97.0,110.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=66.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,314,e271_gapfix_top1_dark_candidate_v1,241.0,250.0,28.0,28.0,255.0,264.0,120.5,125.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=67.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,315,e271_gapfix_top1_dark_candidate_v1,197.0,223.0,28.0,28.0,211.0,237.0,98.5,111.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=67.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,316,e271_gapfix_top1_dark_candidate_v1,197.0,223.0,28.0,28.0,211.0,237.0,98.5,111.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=67.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,317,e271_gapfix_top1_dark_candidate_v1,141.0,237.0,28.0,28.0,155.0,251.0,70.5,118.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=66.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,318,e271_gapfix_top1_dark_candidate_v1,141.0,237.0,28.0,28.0,155.0,251.0,70.5,118.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=66.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,319,e271_gapfix_top1_dark_candidate_v1,200.0,226.0,28.0,28.0,214.0,240.0,100.0,113.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=65.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,320,e271_gapfix_top1_dark_candidate_v1,140.0,237.0,28.0,28.0,154.0,251.0,70.0,118.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=64.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,321,e271_gapfix_top1_dark_candidate_v1,140.0,237.0,28.0,28.0,154.0,251.0,70.0,118.5,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=64.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,322,e271_gapfix_top1_dark_candidate_v1,140.0,238.0,28.0,28.0,154.0,252.0,70.0,119.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=66.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,323,e271_gapfix_top1_dark_candidate_v1,140.0,238.0,28.0,28.0,154.0,252.0,70.0,119.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=66.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,324,e271_gapfix_top1_dark_candidate_v1,204.0,230.0,28.0,28.0,218.0,244.0,102.0,115.0,14.0,14.0,medium,e271 reel gap; drone visible but background begins to interfere; review before strict use; dark_response=64.0,e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,325,e271_gapfix_top1_dark_candidate_v1,142.0,241.0,22.0,22.0,153.0,252.0,71.0,120.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=64.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,326,e271_gapfix_top1_dark_candidate_v1,142.0,241.0,22.0,22.0,153.0,252.0,71.0,120.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=64.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,327,e271_gapfix_top1_dark_candidate_v1,142.0,241.0,22.0,22.0,153.0,252.0,71.0,120.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=65.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,328,e271_gapfix_top1_dark_candidate_v1,142.0,241.0,22.0,22.0,153.0,252.0,71.0,120.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=65.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,329,e271_gapfix_top1_dark_candidate_v1,142.0,242.0,22.0,22.0,153.0,253.0,71.0,121.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=68.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,330,e271_gapfix_top1_dark_candidate_v1,142.0,242.0,22.0,22.0,153.0,253.0,71.0,121.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=69.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,331,e271_gapfix_top1_dark_candidate_v1,142.0,242.0,22.0,22.0,153.0,253.0,71.0,121.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=69.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,332,e271_gapfix_top1_dark_candidate_v1,142.0,242.0,22.0,22.0,153.0,253.0,71.0,121.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=70.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,333,e271_gapfix_top1_dark_candidate_v1,142.0,242.0,22.0,22.0,153.0,253.0,71.0,121.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=70.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,334,e271_gapfix_top1_dark_candidate_v1,142.0,241.0,22.0,22.0,153.0,252.0,71.0,120.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,335,e271_gapfix_top1_dark_candidate_v1,142.0,241.0,22.0,22.0,153.0,252.0,71.0,120.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=73.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,336,e271_gapfix_top1_dark_candidate_v1,142.0,241.0,22.0,22.0,153.0,252.0,71.0,120.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=73.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,337,e271_gapfix_top1_dark_candidate_v1,142.0,241.0,22.0,22.0,153.0,252.0,71.0,120.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=72.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,338,e271_gapfix_top1_dark_candidate_v1,142.0,241.0,22.0,22.0,153.0,252.0,71.0,120.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=72.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,339,e271_gapfix_top1_dark_candidate_v1,142.0,240.0,22.0,22.0,153.0,251.0,71.0,120.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=68.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,340,e271_gapfix_top1_dark_candidate_v1,143.0,240.0,22.0,22.0,154.0,251.0,71.5,120.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=66.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,341,e271_gapfix_top1_dark_candidate_v1,143.0,240.0,22.0,22.0,154.0,251.0,71.5,120.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=66.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,342,e271_gapfix_top1_dark_candidate_v1,143.0,240.0,22.0,22.0,154.0,251.0,71.5,120.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=66.0",e271_gapfix_v1,,,1,1.0
