clip,frame,source,orig_x,orig_y,orig_w,orig_h,orig_cx,orig_cy,x,y,w,h,det_x,det_y,det_w,det_h,visible,confidence,notes
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,674,manual_tail_interp_v4,90.4,204.2,36.0,24.0,108.4,216.2,45.2,102.1,18.0,12.0,45.2,102.1,18.0,12.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,675,manual_tail_interp_v4,89.5,204.5,36.0,24.0,107.5,216.5,44.75,102.25,18.0,12.0,44.75,102.25,18.0,12.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,676,manual_tail_interp_v4,88.6,204.8,36.0,24.0,106.6,216.8,44.3,102.4,18.0,12.0,44.3,102.4,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,677,manual_tail_interp_v4,87.7,205.1,36.0,24.0,105.7,217.1,43.85,102.55,18.0,12.0,43.85,102.55,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,678,manual_tail_interp_v4,86.8,205.4,36.0,24.0,104.8,217.4,43.4,102.7,18.0,12.0,43.4,102.7,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,679,manual_tail_interp_v4,85.9,205.7,36.0,24.0,103.9,217.7,42.95,102.85,18.0,12.0,42.95,102.85,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,680,manual_tail_corrected_v4,85.0,206.0,36.0,24.0,103.0,218.0,42.5,103.0,18.0,12.0,42.5,103.0,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,681,manual_tail_interp_v4,84.9,206.7,36.0,24.0,102.9,218.7,42.45,103.35,18.0,12.0,42.45,103.35,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,682,manual_tail_interp_v4,84.8,207.4,36.0,24.0,102.8,219.4,42.4,103.7,18.0,12.0,42.4,103.7,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,683,manual_tail_interp_v4,84.7,208.1,36.0,24.0,102.7,220.1,42.35,104.05,18.0,12.0,42.35,104.05,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,684,manual_tail_interp_v4,84.6,208.8,36.0,24.0,102.6,220.8,42.3,104.4,18.0,12.0,42.3,104.4,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,685,manual_tail_interp_v4,84.5,209.5,36.0,24.0,102.5,221.5,42.25,104.75,18.0,12.0,42.25,104.75,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,686,manual_tail_interp_v4,84.4,210.2,36.0,24.0,102.4,222.2,42.2,105.1,18.0,12.0,42.2,105.1,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,687,manual_tail_interp_v4,84.3,210.9,36.0,24.0,102.3,222.9,42.15,105.45,18.0,12.0,42.15,105.45,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,688,manual_tail_interp_v4,84.2,211.6,36.0,24.0,102.2,223.6,42.1,105.8,18.0,12.0,42.1,105.8,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,689,manual_tail_interp_v4,84.1,212.3,36.0,24.0,102.1,224.3,42.05,106.15,18.0,12.0,42.05,106.15,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,690,manual_tail_corrected_v4,84.0,213.0,36.0,24.0,102.0,225.0,42.0,106.5,18.0,12.0,42.0,106.5,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,691,manual_tail_interp_v4,84.12,213.5,36.0,24.0,102.12,225.5,42.06,106.75,18.0,12.0,42.06,106.75,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,692,manual_tail_interp_v4,84.25,214.0,36.0,24.0,102.25,226.0,42.12,107.0,18.0,12.0,42.12,107.0,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,693,manual_tail_interp_v4,84.38,214.5,36.0,24.0,102.38,226.5,42.19,107.25,18.0,12.0,42.19,107.25,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,694,manual_tail_interp_v4,84.5,215.0,36.0,24.0,102.5,227.0,42.25,107.5,18.0,12.0,42.25,107.5,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,695,manual_tail_interp_v4,84.62,215.5,36.0,24.0,102.62,227.5,42.31,107.75,18.0,12.0,42.31,107.75,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,696,manual_tail_interp_v4,84.75,216.0,36.0,24.0,102.75,228.0,42.38,108.0,18.0,12.0,42.38,108.0,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,697,manual_tail_interp_v4,84.88,216.5,36.0,24.0,102.88,228.5,42.44,108.25,18.0,12.0,42.44,108.25,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,698,manual_tail_corrected_v4,85.0,217.0,36,24,103,229,42.5,108.5,18.0,12.0,42.5,108.5,18.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
